CompanySize,Industry,Region,CreditScore,PriorDefault,RegionRiskScore,MacroEconomicIndex,PctChangeRevenue,PctChangeNetProfit,CurrentRatio,DebtToEquity,InterestCoverage,Default
Small,Automotive,East,High,No,59.2177871,87.37306754,-0.21535254,0.142051981,1.979610398,0.674037554,2.773698524,Non-Default
Large,Automotive,East,Medium,No,50.33481356,96.94904328,-0.474875431,-0.111988201,1.990329187,0.630528323,59.34817396,Non-Default
Medium,Chemicals,South,Low,No,42.00180686,95.60435903,0.146514488,0.028166397,2.70392641,0.564544486,7.325208417,Default
Large,Automotive,South,High,No,41.23944728,117.7458719,0.244266135,0.064559868,0.998338035,1.67710961,299.7796212,Non-Default
Large,Metals,Central,High,No,33.24425015,69.79918685,0.225039129,0.270490107,1.146211245,0.597324267,63.93434111,Non-Default
Large,Metals,North,Low,No,42.89654673,77.61217338,0.021127838,-0.502586196,2.587832164,0.481595976,33.62182921,Non-Default
Medium,Metals,South,Low,No,37.17239471,77.10970905,0.017058948,0.277317185,1.466687854,0.997896712,25.52004044,Non-Default
Medium,Textiles,East,High,Yes,56.89859544,98.1590091,0.06985554,-0.351214032,2.49743229,3.522839318,13.76147133,Non-Default
Small,Metals,West,Low,No,53.53278408,95.45105498,-0.080925642,-0.131737262,1.575931079,0.64919696,44.01869073,Default
Medium,Metals,Central,Medium,No,38.50102481,73.93319163,-0.318518812,0.030644533,2.835902257,1.060726133,29.49366986,Non-Default
Small,Textiles,South,Medium,Yes,40.92322432,111.273947,0.287494845,0.212112636,1.418934076,1.280204377,42.31744521,Default
Medium,Machinery,West,Low,No,46.52639458,112.4944619,0.052869521,0.307572675,1.739172017,4.733356017,19.12328219,Default
Medium,Automotive,West,Low,Yes,44.25055834,102.0079213,0.040577419,-0.135697602,1.149451253,1.414397631,26.25663716,Default
Large,Metals,South,Medium,No,61.37792454,79.85285654,-0.013338374,0.182367828,2.266705969,1.545651471,229.5852665,Non-Default
Medium,Automotive,North,Low,No,71.17180754,139.5182786,0.168727428,-0.18137269,1.686338429,0.827401402,46.76755829,Default
Large,Chemicals,North,Medium,No,39.61510293,112.4471299,0.026385469,-0.252119799,2.8706492,2.345889173,74.34699176,Non-Default
Small,Automotive,Central,Medium,No,60.16223369,117.0724164,-0.047876863,0.422727102,0.834645611,0.460701514,7.529349941,Non-Default
Large,Textiles,North,Medium,Yes,47.28081296,85.49596096,-0.017126283,0.411280787,1.652833036,7.241573053,52.77915522,Default
Large,Automotive,Central,Low,Yes,49.5788915,85.89098444,0.062980424,-0.046279679,0.851985153,1.492970882,261.2371026,Non-Default
Medium,Automotive,East,Low,No,51.77072082,81.89188137,-0.180535553,-0.321293126,1.523891359,0.508495738,139.3205422,Default
Medium,Automotive,South,Low,No,44.36038584,93.4676302,0.33284558,-0.248642339,1.636539528,1.743501293,79.71353298,Default
Medium,Machinery,West,High,No,41.82498935,94.06684927,-0.071417843,0.30811424,1.367900071,1.553556382,96.25780192,Non-Default
Small,Machinery,Central,Low,No,44.1666561,96.11374765,-0.10903521,0.134816951,1.362168451,0.799925643,10.36526487,Non-Default
Medium,Chemicals,North,High,No,52.42926051,113.9765791,-0.025584241,-0.236338089,1.372130949,0.739995189,32.79740223,Default
Medium,Textiles,Central,Medium,No,53.19036741,112.0489272,0.231831803,0.075550958,1.385764397,0.860324941,45.73745686,Non-Default
Small,Automotive,Central,Low,No,70.14132174,111.9078004,-0.003701479,-0.163357312,1.421029561,0.607301536,63.15597139,Default
Medium,Automotive,North,Low,Yes,48.93632666,118.6547965,0.282841758,-0.357315175,2.672855458,1.623662674,27.57909641,Non-Default
Small,Automotive,North,High,No,44.58366741,104.0547037,-0.015933859,-0.233145294,0.885918918,4.792453524,88.63881939,Non-Default
Small,Automotive,South,Medium,No,45.1847042,129.17623,-0.234165467,0.299690629,2.975601555,5.843528725,940.6516962,Non-Default
Small,Machinery,West,High,No,46.49175212,101.6585774,-0.116991365,-0.388849766,1.419350965,6.79983972,46.83501251,Non-Default
Large,Chemicals,South,Medium,No,48.66028289,106.8694586,-0.087221181,-0.003824998,0.861481542,1.94311994,146.3333719,Non-Default
Medium,Metals,South,Low,No,52.82665597,86.22107198,0.179716188,-0.245221732,1.185350174,2.057444182,12.8416045,Non-Default
Large,Textiles,North,Medium,No,74.41404403,88.1394712,-0.041660554,0.326312728,2.8721058,0.946699573,33.23567994,Non-Default
Medium,Automotive,North,High,No,48.70504449,104.5376729,-0.186104534,-0.017386407,2.99455165,4.92442833,37.39421466,Non-Default
Medium,Chemicals,West,Medium,Yes,36.13615363,98.98520415,-0.239513999,0.286131426,1.34285675,1.456322436,23.60333694,Default
Medium,Metals,Central,High,No,65.07501854,122.3145404,-0.31631484,-0.151208115,1.29598839,0.878234707,323.2380956,Non-Default
Medium,Chemicals,South,High,No,54.65101295,84.79804948,0.580725412,0.082952749,2.639398575,7.291923218,21.49205781,Non-Default
Small,Machinery,West,Low,Yes,33.4808064,80.92916983,-0.099873136,-0.135419511,2.811266212,2.613067725,38.26870593,Default
Medium,Metals,South,Medium,No,51.93088397,104.4769935,0.138546588,-0.3097318,2.230794525,1.374117569,2.427809637,Non-Default
Small,Chemicals,Central,Medium,No,51.44047216,92.11015872,-0.19134624,-0.182105911,2.858804693,0.517870113,91.37130917,Non-Default
Medium,Machinery,South,Medium,No,57.71619071,99.40771994,0.295528066,-0.076615007,2.890027454,0.623632209,58.58819181,Non-Default
Medium,Chemicals,East,High,Yes,74.51398597,106.0197147,-0.121489723,-0.295037569,2.471314161,0.717876612,29.30627145,Non-Default
Small,Chemicals,West,Low,No,49.94283474,105.803053,0.424147474,0.22817109,1.567158336,5.317297172,65.21031021,Non-Default
Small,Metals,North,Medium,No,46.3071236,92.32635299,0.444388098,-0.182659175,1.128811279,7.543596485,21.92128923,Non-Default
Medium,Machinery,South,Medium,No,50.94519983,92.66679513,-0.173084142,0.290655487,1.938879719,0.85249421,30.19612584,Non-Default
Medium,Automotive,West,High,No,46.26874109,114.9206096,0.297807855,-0.160029678,1.437142205,1.493697236,37.61134781,Default
Small,Textiles,West,Medium,No,36.24302866,100.5953703,0.42548049,-0.059795039,1.060704029,3.447037334,51.92547953,Non-Default
Large,Metals,South,Medium,Yes,57.08292492,107.6466344,-0.270534781,-0.175381327,1.666792192,1.131207866,14.05055243,Default
Small,Machinery,North,Low,No,28.10944222,98.87597966,-0.247427285,0.026159749,1.855484637,1.471737957,9.325042272,Default
Medium,Chemicals,North,High,No,36.4599908,96.61421166,-0.368558337,-0.171418247,2.256369534,4.972791987,7.901279127,Non-Default
Large,Machinery,South,High,No,35.73611439,89.4843944,-0.137940916,-0.194034472,1.286506622,0.737639486,27.05940894,Default
Small,Textiles,West,High,No,49.66519228,109.2840035,-0.151109956,0.401903239,2.710686108,8.644269019,46.36718702,Non-Default
Small,Textiles,North,Low,Yes,44.0604464,104.5169751,-0.016798179,0.326073464,1.207971925,1.34622659,7.945417406,Default
Small,Automotive,South,Medium,No,58.76938002,85.3849697,-0.205335246,0.521622943,2.993905476,0.834801022,17.59223756,Non-Default
Medium,Automotive,South,Medium,No,61.57641396,112.9690726,0.188346734,-0.000259046,2.025134134,5.0788926,21.34739466,Non-Default
Small,Textiles,South,High,Yes,36.68665931,77.04381804,0.056094717,-0.440080297,1.123053196,0.528823858,37.14889636,Non-Default
Medium,Metals,West,Low,No,36.95531769,116.0991851,0.13487783,0.01241346,2.635666046,2.178553994,23.96911603,Default
Small,Metals,North,Low,No,35.25498751,89.04629901,0.255917647,-0.159076682,1.358208584,0.508326396,16.86389875,Non-Default
Medium,Chemicals,West,Low,No,62.54537279,103.6486776,0.102617401,-0.087047056,1.21428865,6.559468327,277.4380428,Default
Large,Automotive,East,Medium,Yes,51.09324576,99.41163953,0.005224836,0.019615993,1.096544096,2.162871933,19.67451436,Default
Large,Chemicals,North,Medium,No,41.32704549,84.83341959,-0.114268275,0.459943632,2.01196853,1.168173819,9.727711457,Non-Default
Medium,Automotive,West,Medium,No,56.64126897,94.62571048,0.229502949,0.055094125,2.734518268,1.245383739,55.23925035,Non-Default
Medium,Textiles,North,Medium,No,43.26048049,120.5429648,0.104090439,0.546250106,2.773642231,0.664120404,14.67079926,Non-Default
Medium,Metals,East,Low,No,53.83418452,112.1408386,0.093755397,-0.138804874,2.528360886,1.066136484,1.702666536,Non-Default
Medium,Metals,Central,Low,No,45.73787213,118.6610567,-0.071047883,0.400131191,2.079183969,5.340325246,38.90000674,Default
Medium,Textiles,South,Medium,Yes,37.63457987,88.20160928,0.110044763,0.072078909,1.965744119,3.613077528,129.0063854,Default
Small,Chemicals,West,Low,Yes,58.66149622,89.4037448,-0.106324883,-0.488824169,1.622297835,2.29912448,60.81176527,Default
Large,Chemicals,East,Medium,Yes,46.36440572,95.83042844,0.112001782,0.074537663,0.896946077,7.380073662,268.2898763,Default
Medium,Machinery,East,Medium,No,59.43753562,99.28469226,-0.002957839,0.205805591,2.640495487,1.809478103,103.4623497,Non-Default
Small,Automotive,North,Medium,No,68.02017028,87.27729322,0.193110811,-0.374601837,2.998838931,0.682841232,15.86811354,Non-Default
Medium,Chemicals,North,Medium,Yes,57.53074244,100.3486418,-0.215696991,-0.039509347,2.825863405,2.678757525,154.5943071,Default
Medium,Textiles,South,Medium,Yes,60.15687916,105.2836797,0.059514175,-0.09902649,2.852684816,1.899802992,56.95656922,Default
Large,Chemicals,North,Medium,No,57.52758327,116.8168123,0.190562178,0.271995282,1.533090674,1.282731039,259.506823,Non-Default
Medium,Metals,West,High,No,45.04081288,101.4913304,0.064914056,-0.079486656,1.018472845,0.634491726,48.07999464,Non-Default
Medium,Automotive,West,Low,No,57.54899298,105.9100441,-0.234464983,-0.066231329,2.717483005,2.408263036,4.502655613,Default
Small,Machinery,West,Medium,No,49.63113141,88.08213198,-0.098907404,-0.18825112,2.480381725,1.306483193,33.87083581,Non-Default
Medium,Automotive,Central,Medium,No,32.4769116,76.13384476,0.303446309,-0.208126336,1.658822933,1.834306917,136.39417,Non-Default
Medium,Metals,West,Low,No,55.05231319,117.2877707,0.035845214,-0.215391011,2.633870626,0.957871976,299.5355768,Default
Small,Metals,North,Low,No,57.12434257,101.5372548,-0.113857573,-0.268452149,1.105218485,0.648632126,49.63402241,Default
Small,Metals,North,Medium,Yes,44.24282267,114.2611003,0.300847458,-0.282021504,2.232385218,1.065878895,95.23210503,Default
Medium,Metals,West,Low,No,33.60620884,94.14495222,0.359933764,0.403431619,2.897444548,4.298375269,132.8214141,Default
Small,Textiles,East,Low,No,65.9702233,82.68902968,-0.18575134,0.378412471,2.802920329,0.654915551,126.7365909,Non-Default
Medium,Machinery,East,High,No,53.1142283,78.98502546,-0.050595418,0.316874288,2.473869448,1.396587147,7.255567929,Default
Small,Metals,East,High,Yes,60.57995542,86.95034739,-0.018874082,0.048316217,1.386482131,0.917784818,153.5095431,Non-Default
Small,Metals,South,Low,Yes,46.39582651,85.71534029,0.156641507,-0.076393854,1.025640122,7.156563118,16.03111971,Default
Small,Chemicals,Central,High,No,48.45782551,107.6627297,0.013926285,0.160055245,1.514419448,0.540367139,115.0142698,Non-Default
Large,Machinery,West,Medium,Yes,39.69380898,98.39815029,0.074486028,0.398008265,2.158177565,0.809003221,23.894278,Default
Large,Automotive,South,Low,No,67.01884314,114.2944254,0.020792614,0.086580758,1.496312994,1.324143912,64.87295664,Default
Large,Machinery,East,Medium,Yes,78.60162848,95.87518345,0.489978275,-0.06829293,1.708851588,0.812799012,10.30425313,Non-Default
Medium,Machinery,West,Low,No,48.60094855,120.5764671,0.164702996,0.177300073,1.687933808,2.622606275,254.3131257,Default
Small,Machinery,South,Medium,Yes,52.12357445,109.4825297,-0.008721698,0.868356639,1.538818799,1.094377151,192.3720539,Non-Default
Medium,Metals,North,Medium,No,65.50393568,99.20799769,-0.005570397,-0.167631474,2.831593469,3.319023081,11.46230846,Non-Default
Medium,Metals,East,Low,No,30.61615407,89.96636721,0.144628498,-0.230332576,1.50389566,1.708295467,109.8579117,Non-Default
Large,Textiles,South,Low,No,76.89223816,122.9972914,-0.141030228,0.336186662,2.98576001,1.252731252,18.17532937,Default
Small,Automotive,North,Low,No,69.30368545,93.71454108,0.104026188,0.289160128,1.260535098,1.078680865,225.3211526,Default
Medium,Chemicals,East,Medium,No,38.64689618,109.9855341,0.081855363,-0.230358525,2.719775027,0.764325626,34.32514548,Non-Default
Small,Machinery,Central,Low,Yes,39.87442421,112.3694204,-0.122923812,0.107356847,2.411141704,0.823270519,14.65292085,Non-Default
Medium,Automotive,East,Low,No,35.26578092,119.5655915,-0.412915629,-0.055375241,2.271371155,0.683013843,18.39040479,Default
Medium,Automotive,Central,Medium,No,36.00557891,86.46769874,-0.29739274,-0.281293841,1.779766117,4.292325569,1211.521242,Non-Default
Medium,Textiles,Central,High,No,56.32745548,136.6163026,0.004096591,-0.268018606,2.596491665,1.69520143,644.201452,Non-Default
Medium,Chemicals,Central,Medium,No,41.54299122,127.4465085,0.231403794,-0.113359727,1.882881583,1.437390194,32.28368137,Non-Default
Medium,Machinery,West,Medium,Yes,53.6065821,108.2059667,-0.039842647,0.069791633,1.098188712,0.973751566,38.30714595,Default
Medium,Chemicals,West,High,Yes,63.17913998,79.18349447,0.223200409,0.206060847,1.417094021,1.564900678,117.9893349,Non-Default
Medium,Textiles,Central,Medium,No,59.06784127,112.4264818,-0.023334238,-0.069226799,1.201344713,4.866220364,19.17806091,Non-Default
Large,Metals,North,Low,No,60.07648221,112.7737067,-0.160222303,-0.037394643,2.053149499,4.36651068,105.2840979,Default
Large,Automotive,Central,Medium,No,57.33371844,80.44339071,-0.20566999,0.1747646,2.24189208,1.936466277,151.5490396,Non-Default
Medium,Machinery,South,High,No,61.200155,97.59398038,-0.135315078,-0.046261969,1.539056259,1.617624435,66.66446215,Non-Default
Medium,Metals,Central,High,No,50.51826568,117.7580314,0.078147418,-0.035324061,0.886934771,0.771382383,298.8012975,Non-Default
Medium,Textiles,West,High,No,44.09599329,67.36335967,0.040879313,0.321988308,2.249222745,2.518115073,121.3437431,Default
Medium,Chemicals,West,High,Yes,36.51522251,105.5984338,0.000366154,-0.064447882,0.936311486,4.318886398,271.7436599,Default
Small,Automotive,South,High,No,58.72122733,104.386971,0.008688389,-0.123662296,2.924481696,0.935789044,61.22214579,Non-Default
Large,Machinery,South,Medium,Yes,60.01829804,83.33018498,0.271008178,-0.12052589,2.752011033,1.279589189,8.069101324,Default
Small,Metals,East,Low,No,42.38738262,108.4554881,0.425915075,-0.012311728,2.627939541,0.572391886,88.70566785,Non-Default
Large,Metals,North,Low,No,45.55794379,100.6635676,-0.09756469,0.347940629,1.608594511,4.403026036,286.7131105,Default
Medium,Automotive,North,Low,No,49.51901852,99.83490886,0.012377925,0.138378052,2.438984381,0.55915044,44.73143505,Non-Default
Medium,Chemicals,North,Medium,Yes,47.95547596,105.6570627,-0.194272403,-0.001237154,0.900875835,2.604934489,8.815260324,Default
Medium,Textiles,West,High,No,39.93369933,98.43631407,0.0470915,0.002832091,0.99719632,0.701223652,48.57626984,Non-Default
Large,Chemicals,North,Low,No,66.05648399,97.32960928,-0.012981672,0.222944215,1.888001535,2.848954899,64.82642466,Non-Default
Medium,Chemicals,East,Medium,Yes,45.02946344,94.0026293,0.092933273,0.001682265,2.090883788,2.180735157,119.9270422,Default
Medium,Chemicals,East,Low,No,54.81935954,102.8396568,0.22566063,-0.001990615,2.487291566,2.499406591,105.1680228,Non-Default
Small,Automotive,North,Medium,Yes,44.68442868,88.74450442,-0.191936064,0.113267126,1.454971349,2.13950801,157.2836697,Default
Medium,Automotive,South,Low,No,42.48674039,131.2769448,0.007489445,-0.14894716,1.993730899,1.164513286,127.2634086,Default
Small,Textiles,East,Medium,Yes,46.79648158,85.7971543,-0.005396832,0.519067223,0.937593667,2.049858402,47.55281914,Default
Medium,Chemicals,South,High,No,40.24995471,108.0229013,0.081756737,0.502167167,1.835909042,0.788244151,11.77589015,Non-Default
Medium,Automotive,West,Low,No,34.34268688,84.63706021,0.33008622,0.051684224,2.276772985,0.866933756,80.34276167,Default
Medium,Textiles,East,Medium,Yes,47.81315412,150.0549074,-0.080098156,0.000304779,2.977211504,0.513042263,99.08539313,Non-Default
Small,Textiles,South,High,No,53.35407654,89.04878893,0.171837672,-0.191116976,2.489512854,2.009298066,28.72283792,Non-Default
Small,Chemicals,North,Medium,Yes,55.47114362,127.6861554,0.384439541,0.049230264,2.990059793,4.114487605,149.9592065,Default
Medium,Machinery,West,Low,No,49.42603688,91.31670827,-0.119189826,-0.217858794,1.895414384,1.114477784,7.129791401,Default
Small,Chemicals,Central,Medium,No,45.58497587,112.3792401,0.07944928,-0.007931841,1.752495077,0.739756636,27.76899268,Non-Default
Small,Machinery,Central,Medium,No,53.60793817,100.2556408,0.07770747,0.215969635,2.635253995,3.862814434,28.5187172,Non-Default
Small,Textiles,North,Low,No,40.59440897,105.1310408,-0.209243516,0.289204052,1.817247213,2.189547044,18.53888223,Default
Large,Automotive,West,Medium,No,63.89077838,106.1972785,0.16583316,0.394407167,2.463503857,5.101943716,159.468412,Non-Default
Medium,Metals,West,Medium,No,49.69653314,110.9890795,0.274542365,0.145564805,2.987906734,0.436257854,315.7570462,Non-Default
Medium,Textiles,West,Low,No,59.58931676,109.0232211,-0.083600966,-0.189736248,2.394111004,1.177197165,195.6139302,Default
Small,Automotive,West,Medium,No,55.54369793,97.97017885,-0.007928151,0.398158236,0.831466282,5.27253565,5.250411466,Non-Default
Medium,Textiles,Central,Medium,Yes,48.52839278,101.6195906,-0.299393115,0.270399625,1.196623359,2.392472723,18.26025494,Non-Default
Medium,Chemicals,South,High,No,51.73412826,101.8970874,0.26039833,-0.07134851,1.407789701,1.388457204,5.747216754,Non-Default
Medium,Machinery,West,Low,No,38.44136028,100.3064615,0.223072369,-0.218694239,2.608698041,1.215964787,69.63068414,Non-Default
Small,Textiles,South,High,No,52.8338363,98.03276717,-0.14115677,0.079008469,2.850693231,5.138595479,301.3194866,Non-Default
